source_domain,source_slug,dead_destination_domain,dead_destination_slug,link_label,source_gsc_impressions,source_gsc_clicks,recommended_replacement_slug,recommendation_type,similarity_note,notes,phase1_action
defamation,defamation-former-employee-review-glassdoor,defamation,defamation-civil-damage-defense,민사 손해배상 대응,,,defamation-job-review-app-defense,replace,similarity=0.72,,replace
defamation,defamation-former-employee-review-glassdoor,defamation,defamation-settlement-negotiation,합의금 협상 전략,,,defamation-settlement-amount-guide,replace,similarity=0.72,,replace
jeonse,jeonse-auction-small-deposit-priority-repay,jeonse,jeonse-priority-vs-minimum-repay,우선변제권 vs 최우선변제권,,,jeonse-deposit-priority-competing,replace_low,similarity=0.58,,replace
jeonse,jeonse-auction-small-deposit-priority-repay,jeonse,jeonse-auction-claim-deadline,배당요구 종기 확인법,,,jeonse-insurance-claim-checklist,replace_low,similarity=0.62,,replace
jeonse,jeonse-auction-small-deposit-priority-repay,jeonse,jeonse-fraud-victim-special-law,전세사기 피해자 특별법,,,jeonse-contract-special-agreement-checklist,replace_low,similarity=0.57,,replace
jeonse,jeonse-auction-small-deposit-priority-repay,jeonse,jeonse-registration-order,임차권등기명령 신청,,,lease-registration-order-process,replace,similarity=0.77,,replace
jeonse,jeonse-auction-small-deposit-priority-repay,jeonse,jeonse-deposit-lawsuit-procedure,보증금 반환 소송 절차,,,deposit-lawsuit-docs,replace_low,similarity=0.69,,replace
jeonse,jeonse-refund-overdue-interest-claim,jeonse,jeonse-deposit-lawsuit-procedure,보증금 반환 소송 절차,,,deposit-lawsuit-docs,replace_low,similarity=0.69,,replace
jeonse,jeonse-refund-overdue-interest-claim,jeonse,jeonse-registration-order,임차권등기명령 신청,,,lease-registration-order-process,replace,similarity=0.77,,replace
jeonse,jeonse-refund-overdue-interest-claim,jeonse,jeonse-notice-letter-template,내용증명 작성 가이드,,,deposit-return-notice-template,replace_low,similarity=0.64,,replace
jeonse,jeonse-refund-overdue-interest-claim,jeonse,jeonse-guarantee-claim-procedure,전세보증보험 대지급 청구,,,jeonse-contract-termination-procedure,replace_low,similarity=0.67,,replace
jeonse,jeonse-refund-overdue-interest-claim,jeonse,jeonse-priority-vs-minimum-repay,우선변제권 vs 최우선변제권,,,jeonse-deposit-priority-competing,replace_low,similarity=0.58,,replace
child-support,child-support-overseas-parent-enforcement,child-support,child-support-enforcement-agency,양육비이행관리원 지원,,,child-support-enforcement-method,replace,similarity=0.84,,replace
child-support,child-support-overseas-parent-enforcement,child-support,child-support-contempt-detention,양육비 이행명령·감치,,,child-support-contempt-detention-procedure,replace,similarity=0.86,,replace
child-support,child-support-overseas-parent-enforcement,child-support,child-support-emergency-aid,양육비 한시적 긴급지원,,,child-support-grandparent-custody-claim,replace_low,similarity=0.67,,replace
child-support,child-support-overseas-parent-enforcement,child-support,child-support-international-cooperation,국제공조 절차 개관,,,child-support-detention-order-3-times-unpaid,replace_low,similarity=0.67,,replace
child-support,child-support-overseas-parent-enforcement,child-support,child-support-judgment-enforcement,이혼 판결 집행 절차,,,child-support-overseas-parent-enforcement,replace,similarity=0.77,,replace
stalking,stalking-online-only-still-applicable,stalking,stalking-law-basic-structure,스토킹처벌법 기본 구조,,,stalking-accused-where-to-start,replace_low,similarity=0.58,,replace
stalking,stalking-online-only-still-applicable,stalking,stalking-emergency-measure-request,잠정조치·응급조치 신청,,,stalking-emergency-measure-rejected,replace,similarity=0.90,,replace
stalking,stalking-online-only-still-applicable,stalking,stalking-cyber-investigation,사이버 스토킹 수사 절차,,,stalking-first-offense-investigation-prep,replace_low,similarity=0.70,,replace
stalking,stalking-online-only-still-applicable,stalking,stalking-victim-support-program,피해자 심리·법률 지원,,,stalking-minor-victim-guardian-report-track,replace_low,similarity=0.65,,replace
stalking,stalking-online-only-still-applicable,stalking,stalking-restraining-order,접근금지·통신금지 가처분,,,stalking-penalty-restraining-order,replace,similarity=0.87,,replace
dismissal,dismissal-mental-illness-disclosure-fired,dismissal,dismissal-disability-discrimination-act,장애인차별금지법 적용 범위,,,dismissal-disability-accommodation-fail-relief,replace_low,similarity=0.68,,replace
dismissal,dismissal-mental-illness-disclosure-fired,dismissal,dismissal-evaluation-drop-illegality,인사평가 급락의 위법성,,,dismissal-pip-evaluation-process-flaw,replace,similarity=0.71,,replace
dismissal,dismissal-mental-illness-disclosure-fired,dismissal,dismissal-workplace-bullying-link,직장 내 괴롭힘과 해고,,,dismissal-workplace-closure-layoff,replace_low,similarity=0.69,,replace
dismissal,dismissal-mental-illness-disclosure-fired,dismissal,dismissal-human-rights-petition,인권위 진정 절차 안내,,,dismissal-union-office-eviction,replace_low,similarity=0.68,,replace
dismissal,dismissal-merger-fixed-term-distinction,dismissal,dismissal-fixed-term-discrimination-relief,기간제 차별시정 신청 절차,,,dismissal-merger-fixed-term-distinction,replace,similarity=0.74,,replace
dismissal,dismissal-merger-fixed-term-distinction,dismissal,dismissal-managerial-requirements,정리해고 4요건 검토,,,dismissal-maternity-return-fired,replace_low,similarity=0.68,,replace
dismissal,dismissal-merger-fixed-term-distinction,dismissal,dismissal-merger-succession-dispute,합병·양도 고용승계 다툼,,,dismissal-company-merger-position-loss,replace_low,similarity=0.63,,replace
dismissal,dismissal-ceo-relative-discharge-pressure,dismissal,dismissal-resignation-coercion-revoke,사직 강요로 의사표시 취소,,,dismissal-resignation-after-recommendation-revoke,replace,similarity=0.81,,replace
dismissal,dismissal-ceo-relative-discharge-pressure,dismissal,dismissal-workplace-bullying-link,직장 내 괴롭힘 신고,,,dismissal-workplace-closure-layoff,replace_low,similarity=0.69,,replace
dismissal,dismissal-ceo-relative-discharge-pressure,dismissal,dismissal-indirect-coercion-claim,간접강요 해고 다툼,,,dismissal-near-retirement-age-fired-claim,replace_low,similarity=0.65,,replace
dismissal,dismissal-ceo-relative-discharge-pressure,dismissal,dismissal-coercion-evidence-collection,강박 입증 증거 모으기,,,dismissal-unfair-evidence-collection,replace,similarity=0.84,,replace
dismissal,dismissal-double-dispatch-redundancy,dismissal,dismissal-disguised-subcontract-implicit,위장도급·묵시적 근로계약,,,dismissal-disguised-outsourcing-team-transfer-fired,replace_low,similarity=0.64,,replace
dismissal,dismissal-double-dispatch-redundancy,dismissal,dismissal-dispatch-direct-hire-2years,파견 2년 직접고용 의제,,,dismissal-post-retirement-rehire-rights,replace_low,similarity=0.66,,replace
dismissal,dismissal-double-dispatch-redundancy,dismissal,dismissal-real-employer-evidence,원청 사용자성 입증 증거,,,dismissal-parental-leave-fired,replace_low,similarity=0.65,,replace
dismissal,dismissal-double-dispatch-redundancy,dismissal,dismissal-subcontract-closure-claim,하청 폐업 후 임금·퇴직금,,,dismissal-workplace-closure-layoff,replace,similarity=0.72,,replace
dismissal,dismissal-no-warning-immediate-fire,dismissal,dismissal-written-notice-requirement,해고 서면통보 의무,,,dismissal-part-time-unfair,replace_low,similarity=0.65,,replace
dismissal,dismissal-no-warning-immediate-fire,dismissal,dismissal-disciplinary-hearing-omission,징계위 소명기회 누락,,,dismissal-disciplinary-hearing-rights,replace,similarity=0.87,,replace
dismissal,dismissal-no-warning-immediate-fire,dismissal,dismissal-30day-notice-pay,해고예고와 30일 임금,,,dismissal-notice-pay,replace,similarity=0.87,,replace
dismissal,dismissal-no-warning-immediate-fire,dismissal,dismissal-proportionality-principle,비례성 원칙과 징계,,,dismissal-probation-period-bias-fired,replace_low,similarity=0.64,,replace
wage,wage-bonus-cancel-mid-year-recover,wage,wage-regular-bonus-ordinary,정기상여금 통상임금 산입,,,wage-regular-bonus-ordinary-wage-claim,replace,similarity=0.83,,replace
wage,wage-bonus-cancel-mid-year-recover,wage,wage-rules-disadvantage-change,취업규칙 불이익변경 절차,,,wage-regular-bonus-ordinary-wage-claim,replace_low,similarity=0.56,,replace
wage,wage-bonus-cancel-mid-year-recover,wage,wage-labor-office-petition,임금체불 노동청 진정,,,delayed-salary-labor-office-report,replace_low,similarity=0.60,,replace
wage,wage-bonus-cancel-mid-year-recover,wage,wage-certified-mail-template,내용증명 작성 요령,,,wage-comprehensive-legal-test,replace_low,similarity=0.56,,replace
wage,wage-bonus-cancel-mid-year-recover,wage,wage-3year-statute-management,임금 시효 3년 관리,,,wage-unpaid-one-year-statute-claim,replace_low,similarity=0.60,,replace
wage,wage-incentive-promise-broken,wage,wage-incentive-employment-judgment,인센티브 임금성 판단 기준,,,wage-incentive-promise-broken,replace_low,similarity=0.60,,replace
wage,wage-incentive-promise-broken,wage,wage-verbal-promise-evidence,구두 약속 임금 입증,,,wage-incentive-promise-broken,replace_low,similarity=0.63,,replace
wage,wage-incentive-promise-broken,wage,wage-labor-office-petition,임금체불 노동청 진정,,,delayed-salary-labor-office-report,replace_low,similarity=0.60,,replace
wage,wage-incentive-promise-broken,wage,wage-small-claim-procedure,소액 민사 청구 절차,,,wage-pogual-lawsuit-procedure,replace,similarity=0.76,,replace
wage,wage-incentive-promise-broken,wage,wage-retirement-14day-interest,퇴직 후 14일 지연이자,,,unpaid-wage-settlement-delayed-interest,replace,similarity=0.72,,replace
wage,wage-mileage-allowance-cut,wage,wage-welfare-payment-employment,복리후생비의 임금성,,,wage-welfare-card-point-minimum,replace_low,similarity=0.61,,replace
wage,wage-mileage-allowance-cut,wage,wage-ordinary-inclusion-check,통상임금 산입 검토,,,wage-ordinary-wage-bonus-included,replace_low,similarity=0.65,,replace
wage,wage-mileage-allowance-cut,wage,wage-labor-office-petition,임금체불 노동청 진정,,,delayed-salary-labor-office-report,replace_low,similarity=0.60,,replace
wage,wage-mileage-allowance-cut,wage,wage-rules-disadvantage-change,취업규칙 불이익변경 절차,,,wage-regular-bonus-ordinary-wage-claim,replace_low,similarity=0.56,,replace
wage,wage-mileage-allowance-cut,wage,wage-certified-mail-template,내용증명 작성 요령,,,wage-comprehensive-legal-test,replace_low,similarity=0.56,,replace
unemployment,unemployment-spouse-relocation-eligible,unemployment,unemployment-justified-reason-table,정당한 이직사유 별표2,,,unemployment-spouse-relocation-eligible,replace,similarity=0.70,,replace
unemployment,unemployment-spouse-relocation-eligible,unemployment,unemployment-commute-3hour-evidence,통근시간 3시간 입증,,,unemployment-commute-2hour-relocation-quit,replace,similarity=0.75,,replace
unemployment,unemployment-spouse-relocation-eligible,unemployment,unemployment-leaving-code-correction,이직확인서 코드 정정,,,unemployment-appeal-rejection,replace,similarity=0.71,,replace
unemployment,unemployment-spouse-relocation-eligible,unemployment,unemployment-application-procedure,실업급여 신청 절차,,,unemployment-late-application-rescue,replace,similarity=0.77,,replace
unemployment,unemployment-spouse-relocation-eligible,unemployment,unemployment-daily-amount-calc,구직급여 일액 계산,,,unemployment-family-care-quit,replace_low,similarity=0.68,,replace
unemployment,unemployment-disabled-family-care,unemployment,unemployment-family-care-leave-resign,가족돌봄휴직과 사직,,,unemployment-family-care-quit,replace,similarity=0.79,,replace
unemployment,unemployment-disabled-family-care,unemployment,unemployment-justified-reason-table,정당이직 별표2 항목,,,unemployment-spouse-relocation-eligible,replace,similarity=0.70,,replace
unemployment,unemployment-disabled-family-care,unemployment,unemployment-appeal-90day,심사청구 90일 일정,,,unemployment-appeal-rejection,replace,similarity=0.74,,replace
unemployment,unemployment-disabled-family-care,unemployment,unemployment-diagnosis-format,진단서 양식과 발급,,,unemployment-dismissal-reinstated,replace,similarity=0.71,,replace
unemployment,unemployment-disabled-family-care,unemployment,unemployment-application-procedure,실업급여 신청 절차,,,unemployment-late-application-rescue,replace,similarity=0.77,,replace
retirement,retirement-overseas-dispatch-continuous,retirement,retirement-continuous-service-rules,계속근로기간 합산 기준,,,retirement-rehire-continuous-service-calculation,replace,similarity=0.77,,replace
retirement,retirement-overseas-dispatch-continuous,retirement,retirement-same-employer-test,동일 사용자 판단 징표,,,retirement-dispatch-worker-employer,replace,similarity=0.72,,replace
retirement,retirement-overseas-dispatch-continuous,retirement,retirement-average-wage-calc,평균임금 산정 방법,,,retirement-average-wage-dispute,replace,similarity=0.81,,replace
